Book,Chapter,Section,Text,Violence
ARATUS,16,2,"A year later, being general again, he set on foot the enterprise for the recovery of Acrocorinthus, not in the interests of Sicyonians or Achaeans merely, but purposing to drive from that stronghold what held all Hellas in a common subjection, —the Macedonian garrison.",1
ARATUS,20,4,"And now that Dionysius was there they would not let him go, but bound him and kept him indoors under lock and key, while they themselves prepared for their attack.",1
ARATUS,21,4,"So they drew back a little for shelter beneath some walls and buildings, and set an ambush for the men. Three of them they killed in their attack, but the fourth, with a sword-wound in his head, took to flight, crying out that the enemy were in the city.",1
ARATUS,22,3,"For Aratus and his party were now assailed with missiles from the citadel and were fighting, the shouts of the combatants came down the slopes, and cries echoed round about which the reverberations from the hills rendered confused and of uncertain origin.",1
ARATUS,22,4,"These, rising up from ambush as it were, fell upon him, slew the first whom they attacked, put the rest, together with Archelaüs, to panic flight, and pursued them until they were scattered and dispersed about the city.",1
ARATUS,22,6,"At last, with a united onset, they repulsed the enemy, mastered the citadel, and held its garrison in their power.",1
ARATUS,22,6,"Day was now breaking, the sun at once shone out upon their success, and the rest of the forces of Aratus came up from Sicyon, the Corinthians readily receiving them by the gates and helping them to seize the king's soldiers.",1
ARATUS,23,4,"Of the officers of Antigonus, he dismissed Archelaus, who had been taken prisoner, but Theophrastus, who would not quit his post, he slew.",1
ARATUS,27,1,"Once he set up scaling-ladders, at great hazard got upon the wall with a few followers, and killed the sentries that defended the place.",1
ARATUS,27,2,"Then day came and the tyrant attacked him from all sides, while the Argives, as though it were not a battle to secure their liberties, but a contest in the Nemean games of which they were the judges, sat as just and impartial spectators of what was going on, without lifting a finger. Aratus, fighting sturdily, had his thigh transfixed by a spear-thrust, yet held his ground, and could not be dislodged at close quarters until night, though harassed by his enemies.",1
ARATUS,28,1,"Then, since he despaired of success in this way, he openly invaded the territory of Argos with his army and ravaged it",1
ARATUS,28,1,"Then, since he despaired of success in this way, he openly invaded the territory of Argos with his army and ravaged it.",1
ARATUS,28,4,"But the games were also celebrated at Argos, and then for the first time the privilege of asylum and safe-conduct which had been granted to contestants in the games was violated, since the Achaeans treated as enemies and sold into slavery all contestants in the games at Argos whom they caught travelling through their territory.",1
ARATUS,29,3,"Then, at daybreak, the gates were thrown open, the trumpet gave its loud signal, and dashing at a run and with shouts upon the enemy Aratus routed them at once, and kept on pursuing where he most suspected that Aristippus was in flight, the country having many diverging routes.",1
